RootName,SBE_Utterance_Analysis,AAVE_Utterance_Analysis,AAVE_Utterance_BML,AAVE_Utterance_Phonetics,SBE_wav_name,SBE_wav,AAVE_wav_name,AAVE_wav,NeutralDistinct,AAVEFeatures,Phono,TaskIntro,Monologue,MonologueNumber,Gesture,args,aae_args,Feedback: test,AT: test,Social: test,Task Intro: test,Prepping for presentation: test,Presentation Mode: test,Social Talk: test,Accountable Talk: test,On-task Sentences: test,Dialect Use: test,Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G152,I think we have to talk about the science stuff now,,I fink we gotta talk about da science stuff now,,,,,,,,,,,,G152v,"start=""sp1:start"" end=""sp1:start+3.3""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.5' end='sp1:start+2.8'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.3' end='sp1:start+2.4',/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.3' end='sp1:start+2.4',,,,,,,,,,Ideas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G150n,"hold on, let me think for a minute and figure out how to say this in my school talk",,"hold on, lemme fink for a minute an figure out how to say dis in mah school talk",,,,,,,,,,,,G150n,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+2.4'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+2.4',"start=""sp1:start"" end=""sp1:start+3.7""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+2.7'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+2.7'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G151n,"oh, wait, hold on, like to a teacher ",,oh wait hold on like to a teacher ,,,,,,,,,,,,G151n,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+1',"start=""sp1:start"" end=""sp1:start+2.1""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G152n,my teacher always likes it when I use my school grammar whenever I have to do presentation stuff like this,,mah teacher always like it when I use mah school grammar whenever I gotta do presentation stuff like dis,,,,,,,,,,,,G152n,,"start=""sp1:start"" end=""sp1:start+4.6""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G153,"all right, let me try saying these ideas like I'm talking to my teacher",,awright lemme try sayin dese ideas like ahm talkin to mah teacher,,,,,,,,,,,,G153s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.7',"start=""sp1:start"" end=""sp1:start+3.8""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.7'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G154,That was just practice.,,Dat was jus practice,,,,,,,,,,,,G154s,,"start=""sp1:start"" end=""sp1:start+1.6""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G155,Now we have to do the real presentation I think,,Now we gotta do the real presentation I fink,,,,,,,,,,,,G155s,,"start=""sp1:start"" end=""sp1:start+2.4""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G156,"Yeah, I remember from last time!",,Yeah I remember from lass time!,,,,,,,,,,,,G156s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.5' end='sp1:start+1.8',"start=""sp1:start"" end=""sp1:start+2.3""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.4' end='sp1:start+1.8'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G157,The first one,,Da firs one,,,,,,,,,,,,G157s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.8',"start=""sp1:start"" end=""sp1:start+1""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G158,The second one,,Da secon one,,,,,,,,,,,,G158s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+1',"start=""sp1:start"" end=""sp1:start+1.5""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+1'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G159,The third one,,Da thir one,,,,,,,,,,,,G159s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.8',"start=""sp1:start"" end=""sp1:start+1.7""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G160,I didn't hear that can you say it again?,,I ain't hear dat you say it again?,,,,,,,,,,,,G160s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.9' end='sp1:start+1.7',"start=""sp1:start"" end=""sp1:start+2.1""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1' end='sp1:start+1.6'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G161,What did you say?,,Whad'ju say?,,,,,,,,,,,,G161s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.7'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.7',"start=""sp1:start"" end=""sp1:start+1""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.6'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.6'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G162,I didn't learn about that in school,,I ain't learn about dat in school,,,,,,,,,,,,G162s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='45' amount='1' stroke='sp1:start+0' end='sp1:start+.8',"start=""sp1:start"" end=""sp1:start+1.8""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='45' amount='1' stroke='sp1:start+0' end='sp1:start+.8'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G163,Can you um teach it to me?,,Can you um teach it to me?,,,,,,,,,,,,G163s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.8',"start=""sp1:start"" end=""sp1:start+1.8""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.7'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.7'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G164,What's that?,,What dat?,,,,,,,,,,,,G164s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',"start=""sp1:start"" end=""sp1:start+.89""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.5'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G165,Well I kind of agree but I kind of disagree too,,Well I kinda agree but I kinda disagree too,,,,,,,,,,,,G165s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.9' end='sp1:start+3.9',"start=""sp1:start"" end=""sp1:start+4.2""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+2.4' end='sp1:start+3.9'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G166,I don't really  know how to talk about that stuff. ,,I don't really  know how to talk about dat stuff.,,,,,,,,,,,,G166s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2'/><face type='FACS' au='45' amount='1' stroke='sp1:start+0' end='sp1:start+1.2',"start=""sp1:start"" end=""sp1:start+3.4""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5'/><face type='FACS' au='45' amount='1' stroke='sp1:start+0' end='sp1:start+1.5'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G167,Can you teach me so I know it better for next time?,>,Can you teach me so I know it better for nex time?,,,,,,,,,,,,G167s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.5' end='sp1:start+2.3',"start=""sp1:start"" end=""sp1:start+2.6""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.5' end='sp1:start+2.3'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G168,That's a really good question,,Dat's a real good question,,,,,,,,,,,,G168s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+1.4',"start=""sp1:start"" end=""sp1:start+1.6""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+1.3'",,,,,,,,,,,"Feedback
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G169,I guess we have to um review the ideas we talked about last time,,I guess we gotta um review da ideas we talk about lass time,,,,,,,,,,,,G169s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5',"start=""sp1:start"" end=""sp1:start+4.3""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5'",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G170,Can I be the teacher again?,,Can I be da teacher again?,,,,,,,,,,,,G170s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2',"start=""sp1:start"" end=""sp1:start+1.5""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G171,The teacher,,Da teacher,,,,,,,,,,,,G171s,,"start=""sp1:start"" end=""sp1:start+.7""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G172,The student,,Da student,,,,,,,,,,,,G172s,,"start=""sp1:start"" end=""sp1:start+1.1""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G173,"Wait, which one?",,"Wait, which one?",,,,,,,,,,,,G173s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',"start=""sp1:start"" end=""sp1:start+1.3""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.5'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G174,Can we skip that one?,,Can we skip dat one?,,,,,,,,,,,,G174s,,"start=""sp1:start"" end=""sp1:start+1.4""",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G175,A few weeks,,A few weeks,,,,,,,,,,,,G175s,,"start=""sp1:start"" end=""sp1:start+1.4""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G176,Can you like  stop?,,Can you like  stop?,,,,,,,,,,,,G176s,/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.9'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+.9',"start=""sp1:start"" end=""sp1:start+3.5""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.4'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+1.4'",,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G177,Sorry for interrupting!,,Sorry for interrupting!,,,,,,,,,,,,G177s,,"start=""sp1:start"" end=""sp1:start+1.6""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G178,all of them,,all of them,,,,,,,,,,,,G178s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G179,both of them,,both of them,,,,,,,,,,,,G179s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G180,either one,,either one,,,,,,,,,,,,G180s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G181,one,,one,,,,,,,,,,,,G181s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G182,two,,two,,,,,,,,,,,,G182s,/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.5',,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
